Date,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
04/11/20,Maharashtra,-,-,1531277,44248,1692693
04/11/20,Manipur,-,-,15460,184,19241
04/11/20,Meghalaya,-,-,8680,90,9741
04/11/20,Mizoram,-,-,2376,1,2893
04/11/20,Nagaland,-,-,7869,42,9151
04/11/20,Odisha,-,-,280553,1352,294415
04/11/20,Puducherry,-,-,32284,596,35325
04/11/20,Punjab,-,-,126315,4245,134786
04/11/20,Rajasthan,-,-,183899,1936,202220
04/11/20,Sikkim,-,-,3660,73,4004
04/11/20,Tamil Nadu,-,-,701527,11214,731942
04/11/20,Telengana,-,-,224686,1357,244143
04/11/20,Tripura,-,-,29430,353,31105
04/11/20,Uttarakhand,-,-,58459,1033,63197
04/11/20,Uttar Pradesh,-,-,457708,7089,487335
04/11/20,West Bengal,-,-,342133,7013,385589
05/11/20,Andaman and Nicobar Islands,-,-,4163,60,4389
05/11/20,Andhra Pradesh,-,-,805026,6744,833208
05/11/20,Arunachal Pradesh,-,-,13472,43,15160
05/11/20,Assam,-,-,198697,934,207741
05/11/20,Bihar,-,-,211398,1113,218605
05/11/20,Chandigarh,-,-,13802,229,14702
05/11/20,Chhattisgarh,-,-,169410,2316,194499
05/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3228,2,3262
05/11/20,Delhi,-,-,365866,6703,409938
05/11/20,Goa,-,-,41611,626,44372
05/11/20,Gujarat,-,-,160333,3737,176446
05/11/20,Haryana,-,-,158136,1836,174082
05/11/20,Himachal Pradesh,-,-,19579,355,23365
05/11/20,Jammu and Kashmir,-,-,89254,1511,96700
05/11/20,Jharkhand,-,-,97480,894,103188
05/11/20,Karnataka,-,-,788780,11281,835773
05/11/20,Kerala,-,-,372951,1587,459646
05/11/20,Ladakh,-,-,5772,79,6553
05/11/20,Madhya Pradesh,-,-,163250,2987,174091
05/11/20,Maharashtra,-,-,1540005,44548,1698198
05/11/20,Manipur,-,-,15618,187,19503
05/11/20,Meghalaya,-,-,8752,90,9801
05/11/20,Mizoram,-,-,2435,2,2958
05/11/20,Nagaland,-,-,8017,44,9207
05/11/20,Odisha,-,-,282073,1364,295889
05/11/20,Puducherry,-,-,32703,597,35429
05/11/20,Punjab,-,-,126583,4259,135313
05/11/20,Rajasthan,-,-,185722,1945,203990
05/11/20,Sikkim,-,-,3740,73,4067
05/11/20,Tamil Nadu,-,-,704031,11244,734429
05/11/20,Telengana,-,-,225664,1362,245682
05/11/20,Tripura,-,-,29545,353,31237
05/11/20,Uttarakhand,-,-,58729,1038,63585
05/11/20,Uttar Pradesh,-,-,459722,7104,489502
05/11/20,West Bengal,-,-,346262,7068,389576
06/11/20,Andaman and Nicobar Islands,-,-,4175,60,4403
06/11/20,Andhra Pradesh,-,-,807318,6757,835953
06/11/20,Arunachal Pradesh,-,-,13580,43,15244
06/11/20,Assam,-,-,199458,934,208054
06/11/20,Bihar,-,-,211872,1121,219349
06/11/20,Chandigarh,-,-,13862,229,14794
06/11/20,Chhattisgarh,-,-,170760,2360,196233
06/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3230,2,3268
06/11/20,Delhi,-,-,371155,6769,416653
06/11/20,Goa,-,-,41849,630,44544
06/11/20,Gujarat,-,-,161388,3744,177436
06/11/20,Haryana,-,-,159643,1859,176146
06/11/20,Himachal Pradesh,-,-,19780,361,23809
06/11/20,Jammu and Kashmir,-,-,89905,1517,97224
06/11/20,Jharkhand,-,-,97964,894,103543
06/11/20,Karnataka,-,-,794503,11312,838929
06/11/20,Kerala,-,-,380650,1613,466466
06/11/20,Ladakh,-,-,5802,79,6633
06/11/20,Madhya Pradesh,-,-,164067,2992,174825
06/11/20,Maharashtra,-,-,1551282,44804,1703444
06/11/20,Manipur,-,-,15750,189,19725
06/11/20,Meghalaya,-,-,8813,91,9893
06/11/20,Mizoram,-,-,2473,2,2990
06/11/20,Nagaland,-,-,8161,45,9264
06/11/20,Odisha,-,-,283533,1378,297274
06/11/20,Puducherry,-,-,33123,597,35550
06/11/20,Punjab,-,-,126932,4281,135834
06/11/20,Rajasthan,-,-,187544,1955,205800
06/11/20,Sikkim,-,-,3778,75,4093
06/11/20,Tamil Nadu,-,-,706444,11272,736777
06/11/20,Telengana,-,-,226646,1366,247284
06/11/20,Tripura,-,-,29666,354,31347
06/11/20,Uttarakhand,-,-,59338,1047,64065
06/11/20,Uttar Pradesh,-,-,461073,7131,491354
06/11/20,West Bengal,-,-,350449,7122,393524
07/11/20,Andaman and Nicobar Islands,-,-,4194,60,4420
07/11/20,Andhra Pradesh,-,-,809770,6768,838363
07/11/20,Arunachal Pradesh,-,-,13679,43,15325
07/11/20,Assam,-,-,200384,938,208389
07/11/20,Bihar,-,-,212452,1129,220099
07/11/20,Chandigarh,-,-,13925,230,14927
07/11/20,Chhattisgarh,-,-,172513,2412,197991
07/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3233,2,3272
07/11/20,Delhi,-,-,377276,6833,423831
07/11/20,Goa,-,-,42056,633,44747
07/11/20,Gujarat,-,-,162709,3748,178471
07/11/20,Haryana,-,-,161176,1880,178413
07/11/20,Himachal Pradesh,-,-,20033,361,24239
07/11/20,Jammu and Kashmir,-,-,90537,1523,97805
07/11/20,Jharkhand,-,-,98365,895,103899
07/11/20,Karnataka,-,-,797204,11347,841889
07/11/20,Kerala,-,-,388504,1640,473468
07/11/20,Ladakh,-,-,5854,80,6718
07/11/20,Madhya Pradesh,-,-,164923,3004,175603
07/11/20,Maharashtra,-,-,1562342,44965,1710314
07/11/20,Manipur,-,-,16092,191,19891
07/11/20,Meghalaya,-,-,8904,91,9979
07/11/20,Mizoram,-,-,2485,2,3032
07/11/20,Nagaland,-,-,8282,45,9327
07/11/20,Odisha,-,-,285174,1393,298768
07/11/20,Puducherry,-,-,33437,598,35675
07/11/20,Punjab,-,-,127304,4295,136481
07/11/20,Rajasthan,-,-,189354,1966,207597
07/11/20,Sikkim,-,-,3786,75,4144
07/11/20,Tamil Nadu,-,-,708846,11299,739147
07/11/20,Telengana,-,-,227583,1372,248891
07/11/20,Tripura,-,-,29792,356,31434
07/11/20,Uttarakhand,-,-,59746,1056,64538
07/11/20,Uttar Pradesh,-,-,463240,7155,493527
07/11/20,West Bengal,-,-,354732,7177,397466
08/11/20,Andaman and Nicobar Islands,-,-,4206,60,4441
08/11/20,Andhra Pradesh,-,-,812517,6779,840730
08/11/20,Arunachal Pradesh,-,-,13785,45,15389
08/11/20,Assam,-,-,200939,940,208637
08/11/20,Bihar,-,-,213513,1136,220936
08/11/20,Chandigarh,-,-,13978,232,15025
08/11/20,Chhattisgarh,-,-,173872,2434,199562
08/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3239,2,3273
08/11/20,Delhi,-,-,383614,6912,430784
08/11/20,Goa,-,-,42239,641,44916
08/11/20,Gujarat,-,-,163640,3753,179517
08/11/20,Haryana,-,-,162814,1897,180424
08/11/20,Himachal Pradesh,-,-,20243,371,24812
08/11/20,Jammu and Kashmir,-,-,91225,1528,98337
08/11/20,Jharkhand,-,-,98776,897,104239
08/11/20,Karnataka,-,-,799439,11369,844147
08/11/20,Kerala,-,-,395624,1668,480669
08/11/20,Ladakh,-,-,5894,80,6790
08/11/20,Madhya Pradesh,-,-,165715,3017,176468
08/11/20,Maharashtra,-,-,1569090,45115,1714273
08/11/20,Manipur,-,-,16714,194,20131
08/11/20,Meghalaya,-,-,8959,93,10047
08/11/20,Mizoram,-,-,2526,2,3090
08/11/20,Nagaland,-,-,8336,45,9455
08/11/20,Odisha,-,-,286857,1410,300140
08/11/20,Puducherry,-,-,33932,600,35744
08/11/20,Punjab,-,-,127821,4310,136958
08/11/20,Rajasthan,-,-,191132,1979,209438
08/11/20,Sikkim,-,-,3805,76,4195
08/11/20,Tamil Nadu,-,-,711198,11324,741488
08/11/20,Telengana,-,-,229064,1377,250331
08/11/20,Tripura,-,-,29858,357,31517
08/11/20,Uttarakhand,-,-,60083,1063,65036
08/11/20,Uttar Pradesh,-,-,465250,7180,495421
08/11/20,West Bengal,-,-,359071,7235,401394
09/11/20,Andaman and Nicobar Islands,-,-,4221,60,4450
09/11/20,Andhra Pradesh,-,-,814773,6791,842967
09/11/20,Arunachal Pradesh,-,-,13881,46,15436
09/11/20,Assam,-,-,201334,943,208789
09/11/20,Bihar,-,-,214207,1144,221624
09/11/20,Chandigarh,-,-,14024,234,15134
09/11/20,Chhattisgarh,-,-,176129,2447,200937
09/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3246,2,3274
09/11/20,Delhi,-,-,389683,6989,438529
09/11/20,Goa,-,-,42446,643,45065
09/11/20,Gujarat,-,-,164459,3760,180537
09/11/20,Haryana,-,-,164444,1912,182804
09/11/20,Himachal Pradesh,-,-,20393,377,25486
09/11/20,Jammu and Kashmir,-,-,91681,1533,98892
09/11/20,Jharkhand,-,-,99074,897,104442
09/11/20,Karnataka,-,-,801799,11391,846887
09/11/20,Kerala,-,-,402477,1692,486109
09/11/20,Ladakh,-,-,5960,84,6809
09/11/20,Madhya Pradesh,-,-,166403,3028,177359
09/11/20,Maharashtra,-,-,1577322,45240,1719858
09/11/20,Manipur,-,-,17072,197,20376
09/11/20,Meghalaya,-,-,9075,93,10202
09/11/20,Mizoram,-,-,2618,2,3096
09/11/20,Nagaland,-,-,8440,46,9474
09/11/20,Odisha,-,-,288168,1425,301574
09/11/20,Puducherry,-,-,34067,601,35838
09/11/20,Punjab,-,-,128217,4318,137445
09/11/20,Rajasthan,-,-,192945,1989,211310
09/11/20,Sikkim,-,-,3894,78,4245
09/11/20,Tamil Nadu,-,-,713584,11344,743822
09/11/20,Telengana,-,-,230568,1381,251188
09/11/20,Tripura,-,-,29965,359,31543
09/11/20,Uttarakhand,-,-,60242,1065,65279
09/11/20,Uttar Pradesh,-,-,467108,7206,497563
09/11/20,West Bengal,-,-,363454,7294,405314
10/11/20,Andaman and Nicobar Islands,-,-,4239,60,4463
10/11/20,Andhra Pradesh,-,-,816322,6802,844359
10/11/20,Arunachal Pradesh,-,-,13966,46,15484
10/11/20,Assam,-,-,201842,947,209117
10/11/20,Bihar,-,-,215263,1151,222917
10/11/20,Chandigarh,-,-,14110,237,15249
10/11/20,Chhattisgarh,-,-,178838,2464,202523
10/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3249,2,3274
10/11/20,Delhi,-,-,396697,7060,443552
10/11/20,Goa,-,-,42678,647,45209
10/11/20,Gujarat,-,-,165452,3765,181508
10/11/20,Haryana,-,-,166595,1919,185231
10/11/20,Himachal Pradesh,-,-,20621,384,26197
10/11/20,Jammu and Kashmir,-,-,92245,1542,99352
10/11/20,Jharkhand,-,-,99532,905,104688
10/11/20,Karnataka,-,-,804485,11410,848850
10/11/20,Kerala,-,-,408460,1714,489702
10/11/20,Ladakh,-,-,6003,85,6934
10/11/20,Madhya Pradesh,-,-,167084,3034,178168
10/11/20,Maharashtra,-,-,1581373,45325,1723135
10/11/20,Manipur,-,-,17259,198,20558
10/11/20,Meghalaya,-,-,9112,94,10230
10/11/20,Mizoram,-,-,2656,2,3156
10/11/20,Nagaland,-,-,8513,46,9503
10/11/20,Odisha,-,-,289689,1441,302793
10/11/20,Puducherry,-,-,34212,602,35900
10/11/20,Punjab,-,-,128727,4338,137999
10/11/20,Rajasthan,-,-,194629,1998,213169
10/11/20,Sikkim,-,-,3910,79,4257
10/11/20,Tamil Nadu,-,-,715892,11362,746079
10/11/20,Telengana,-,-,232489,1385,252455
10/11/20,Tripura,-,-,30009,359,31622
10/11/20,Uttarakhand,-,-,60453,1075,65677
10/11/20,Uttar Pradesh,-,-,469003,7231,499199
10/11/20,West Bengal,-,-,367850,7350,409221
11/11/20,Andaman and Nicobar Islands,-,-,4255,60,4477
11/11/20,Andhra Pradesh,-,-,818473,6814,846245
11/11/20,Arunachal Pradesh,-,-,14051,46,15581
11/11/20,Assam,-,-,202471,952,209388
11/11/20,Bihar,-,-,216097,1156,223346
11/11/20,Chandigarh,-,-,14176,241,15339
11/11/20,Chhattisgarh,-,-,180995,2482,204202
11/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3253,2,3275
11/11/20,Delhi,-,-,402854,7143,451382
11/11/20,Goa,-,-,42877,651,45389
11/11/20,Gujarat,-,-,166331,3770,182557
11/11/20,Haryana,-,-,168421,1935,187777
11/11/20,Himachal Pradesh,-,-,21047,396,26808
11/11/20,Jammu and Kashmir,-,-,92880,1549,99844
11/11/20,Jharkhand,-,-,99988,910,104940
11/11/20,Karnataka,-,-,808700,11430,851212
11/11/20,Kerala,-,-,415158,1742,495712
11/11/20,Ladakh,-,-,6058,85,7063
11/11/20,Madhya Pradesh,-,-,167877,3042,179068
11/11/20,Maharashtra,-,-,1588091,45435,1726926
11/11/20,Manipur,-,-,17534,200,20777
11/11/20,Meghalaya,-,-,9241,94,10296
11/11/20,Mizoram,-,-,2686,2,3217
11/11/20,Nagaland,-,-,8597,50,9536
11/11/20,Odisha,-,-,291137,1454,303780
11/11/20,Puducherry,-,-,34325,604,36000
11/11/20,Punjab,-,-,129089,4358,138485
11/11/20,Rajasthan,-,-,196338,2008,215071
11/11/20,Sikkim,-,-,3923,80,4308
11/11/20,Tamil Nadu,-,-,718129,11387,748225
11/11/20,Telengana,-,-,234234,1390,253651
11/11/20,Tripura,-,-,30058,359,31706
11/11/20,Uttarakhand,-,-,60970,1080,66005
11/11/20,Uttar Pradesh,-,-,471204,7261,501311
11/11/20,West Bengal,-,-,372265,7403,413112
12/11/20,Andaman and Nicobar Islands,-,-,4267,60,4494
12/11/20,Andhra Pradesh,-,-,820234,6828,847977
12/11/20,Arunachal Pradesh,-,-,14126,46,15657
12/11/20,Assam,-,-,203308,954,209633
12/11/20,Bihar,-,-,216940,1162,223917
12/11/20,Chandigarh,-,-,14233,243,15434
12/11/20,Chhattisgarh,-,-,183190,2507,205923
12/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3255,2,3275
12/11/20,Delhi,-,-,410118,7228,459975
12/11/20,Goa,-,-,43029,656,45498
12/11/20,Gujarat,-,-,167683,3776,183682
12/11/20,Haryana,-,-,170250,1960,190323
12/11/20,Himachal Pradesh,-,-,21408,405,27418
12/11/20,Jammu and Kashmir,-,-,93313,1558,100351
12/11/20,Jharkhand,-,-,100302,913,105224
12/11/20,Karnataka,-,-,811581,11453,853796
12/11/20,Kerala,-,-,422410,1771,502719
12/11/20,Ladakh,-,-,6118,86,7134
12/11/20,Madhya Pradesh,-,-,168568,3055,179951
12/11/20,Maharashtra,-,-,1597255,45560,1731833
12/11/20,Manipur,-,-,17698,202,20950
12/11/20,Meghalaya,-,-,9312,94,10368
12/11/20,Mizoram,-,-,2688,2,3242
12/11/20,Nagaland,-,-,8687,50,9578
12/11/20,Odisha,-,-,292477,1469,305000
12/11/20,Puducherry,-,-,34432,605,36114
12/11/20,Punjab,-,-,129549,4389,139184
12/11/20,Rajasthan,-,-,198139,2019,217151
12/11/20,Sikkim,-,-,3971,82,4344
12/11/20,Tamil Nadu,-,-,720339,11415,750409
12/11/20,Telengana,-,-,235950,1393,254666
12/11/20,Tripura,-,-,30208,359,31765
12/11/20,Uttarakhand,-,-,61451,1086,66788
12/11/20,Uttar Pradesh,-,-,473316,7281,503159
12/11/20,West Bengal,-,-,376696,7452,416984
13/11/20,Andaman and Nicobar Islands,-,-,4282,61,4507
13/11/20,Andhra Pradesh,-,-,822011,6837,849705
13/11/20,Arunachal Pradesh,-,-,14214,47,15701
13/11/20,Assam,-,-,204079,957,209835
13/11/20,Bihar,-,-,217594,1167,224524
13/11/20,Chandigarh,-,-,14297,244,15543
13/11/20,Chhattisgarh,-,-,185152,2527,207740
13/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3255,2,3278
13/11/20,Delhi,-,-,416580,7332,467028
13/11/20,Goa,-,-,43221,656,45605
13/11/20,Gujarat,-,-,168858,3785,184964
13/11/20,Haryana,-,-,172265,1979,193111
13/11/20,Himachal Pradesh,-,-,21607,411,28183
13/11/20,Jammu and Kashmir,-,-,93824,1566,100968
13/11/20,Jharkhand,-,-,100908,917,105493
13/11/20,Karnataka,-,-,814949,11474,855912
13/11/20,Kerala,-,-,428529,1796,508256
13/11/20,Ladakh,-,-,6151,89,7211
13/11/20,Madhya Pradesh,-,-,169260,3065,180997
13/11/20,Maharashtra,-,-,1605064,45682,1736329
13/11/20,Manipur,-,-,17889,207,21211
13/11/20,Meghalaya,-,-,9368,98,10511
13/11/20,Mizoram,-,-,2739,2,3309
13/11/20,Nagaland,-,-,8776,50,9615
13/11/20,Odisha,-,-,293741,1483,305986
13/11/20,Puducherry,-,-,34501,607,36179
13/11/20,Punjab,-,-,130018,4412,139869
13/11/20,Rajasthan,-,-,199943,2032,219327
13/11/20,Sikkim,-,-,4019,85,4368
13/11/20,Tamil Nadu,-,-,722686,11440,752521
13/11/20,Telengana,-,-,237172,1397,255663
13/11/20,Tripura,-,-,30314,360,31841
13/11/20,Uttarakhand,-,-,61990,1093,67239
13/11/20,Uttar Pradesh,-,-,475175,7302,505426
13/11/20,West Bengal,-,-,381149,7506,420840
14/11/20,Andaman and Nicobar Islands,-,-,4304,61,4518
14/11/20,Andhra Pradesh,-,-,824189,6847,851298
14/11/20,Arunachal Pradesh,-,-,14319,47,15758
14/11/20,Assam,-,-,204721,958,210068
14/11/20,Bihar,-,-,218313,1174,225124
14/11/20,Chandigarh,-,-,14381,246,15636
14/11/20,Chhattisgarh,-,-,187522,2545,209288
14/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3259,2,3281
14/11/20,Delhi,-,-,423078,7423,474830
14/11/20,Goa,-,-,43388,658,45761
14/11/20,Gujarat,-,-,169936,3791,186116
14/11/20,Haryana,-,-,174380,2006,195799
14/11/20,Himachal Pradesh,-,-,21846,423,29008
14/11/20,Jammu and Kashmir,-,-,94375,1574,101594
14/11/20,Jharkhand,-,-,101569,921,105781
14/11/20,Karnataka,-,-,818392,11491,857928
14/11/20,Kerala,-,-,434730,1822,514060
14/11/20,Ladakh,-,-,6213,89,7291
14/11/20,Madhya Pradesh,-,-,170093,3076,182045
14/11/20,Maharashtra,-,-,1609607,45809,1740461
14/11/20,Manipur,-,-,18144,213,21425
14/11/20,Meghalaya,-,-,9455,98,10581
14/11/20,Mizoram,-,-,2792,3,3368
14/11/20,Nagaland,-,-,8859,52,9638
14/11/20,Odisha,-,-,295245,1495,307004
14/11/20,Puducherry,-,-,34571,608,36252
14/11/20,Punjab,-,-,130406,4428,140605
14/11/20,Rajasthan,-,-,201770,2044,221471
14/11/20,Sikkim,-,-,4036,86,4415
14/11/20,Tamil Nadu,-,-,725258,11454,754460
14/11/20,Telengana,-,-,238908,1401,256713
14/11/20,Tripura,-,-,30414,362,31919
14/11/20,Uttarakhand,-,-,62302,1097,67706
14/11/20,Uttar Pradesh,-,-,477180,7327,507602
14/11/20,West Bengal,-,-,385617,7557,424675
15/11/20,Andaman and Nicobar Islands,-,-,4315,61,4527
15/11/20,Andhra Pradesh,-,-,826344,6854,852955
15/11/20,Arunachal Pradesh,-,-,14421,48,15792
15/11/20,Assam,-,-,205250,961,210175
15/11/20,Bihar,-,-,218689,1179,225595
15/11/20,Chandigarh,-,-,14381,246,15636
15/11/20,Chhattisgarh,-,-,188167,2562,210004
15/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3263,2,3285
15/11/20,Delhi,-,-,430195,7519,482170
15/11/20,Goa,-,-,43533,659,45845
15/11/20,Gujarat,-,-,170931,3797,187240
15/11/20,Haryana,-,-,176368,2011,197917
15/11/20,Himachal Pradesh,-,-,22183,431,29330
15/11/20,Jammu and Kashmir,-,-,94851,1580,102159
15/11/20,Jharkhand,-,-,101897,922,105935
15/11/20,Karnataka,-,-,820590,11508,860082
15/11/20,Kerala,-,-,441523,1848,520417
15/11/20,Ladakh,-,-,6289,89,7356
15/11/20,Madhya Pradesh,-,-,170969,3083,183057
15/11/20,Maharashtra,-,-,1612314,45914,1744698
15/11/20,Manipur,-,-,18334,218,21636
15/11/20,Meghalaya,-,-,9518,100,10632
15/11/20,Mizoram,-,-,2820,4,3393
15/11/20,Nagaland,-,-,8891,52,9750
15/11/20,Odisha,-,-,296516,1510,307906
15/11/20,Puducherry,-,-,34637,608,36299
15/11/20,Punjab,-,-,130406,4428,140605
15/11/20,Rajasthan,-,-,203524,2056,223633
15/11/20,Sikkim,-,-,4073,87,4456
15/11/20,Tamil Nadu,-,-,727752,11466,756372
15/11/20,Telengana,-,-,240545,1404,257374
15/11/20,Tripura,-,-,30478,362,31945
15/11/20,Uttarakhand,-,-,62483,1102,68002
15/11/20,Uttar Pradesh,-,-,479182,7354,509903
15/11/20,West Bengal,-,-,390096,7610,428498
16/11/20,Andaman and Nicobar Islands,-,-,4330,61,4536
16/11/20,Andhra Pradesh,-,-,828484,6868,854011
16/11/20,Arunachal Pradesh,-,-,14500,48,15812
16/11/20,Assam,-,-,205639,963,210268
16/11/20,Bihar,-,-,219263,1184,225901
16/11/20,Chandigarh,-,-,14468,248,15804
16/11/20,Chhattisgarh,-,-,188869,2578,210534
16/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3267,2,3291
16/11/20,Delhi,-,-,437801,7614,485405
16/11/20,Goa,-,-,43656,662,45903
16/11/20,Gujarat,-,-,171932,3803,188310
16/11/20,Haryana,-,-,178298,2019,199874
16/11/20,Himachal Pradesh,-,-,22392,442,29713
16/11/20,Jammu and Kashmir,-,-,95342,1589,102619
16/11/20,Jharkhand,-,-,102188,924,106064
16/11/20,Karnataka,-,-,822953,11529,861647
16/11/20,Kerala,-,-,448207,1869,524998
16/11/20,Ladakh,-,-,6385,89,7396
16/11/20,Madhya Pradesh,-,-,171691,3090,183927
16/11/20,Maharashtra,-,-,1615379,45974,1747242
16/11/20,Manipur,-,-,18593,221,21871
16/11/20,Meghalaya,-,-,9594,100,10665
16/11/20,Mizoram,-,-,2876,4,3396
16/11/20,Nagaland,-,-,8913,52,9885
16/11/20,Odisha,-,-,297862,1527,308659
16/11/20,Puducherry,-,-,34732,608,36324
16/11/20,Punjab,-,-,131431,4458,141658
16/11/20,Rajasthan,-,-,205414,2066,225817
16/11/20,Sikkim,-,-,4125,89,4498
16/11/20,Tamil Nadu,-,-,730272,11478,758191
16/11/20,Telengana,-,-,242084,1407,257876
16/11/20,Tripura,-,-,30555,364,31962
16/11/20,Uttarakhand,-,-,62543,1107,68215
16/11/20,Uttar Pradesh,-,-,480965,7372,511304
16/11/20,West Bengal,-,-,394576,7661,431551
17/11/20,Andaman and Nicobar Islands,-,-,4346,61,4557
17/11/20,Andhra Pradesh,-,-,829991,6881,854764
17/11/20,Arunachal Pradesh,-,-,14588,48,15868
17/11/20,Assam,-,-,206044,964,210454
17/11/20,Bihar,-,-,220007,1189,226417
17/11/20,Chandigarh,-,-,14584,250,15886
17/11/20,Chhattisgarh,-,-,190463,2604,211644
17/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3273,2,3294
17/11/20,Delhi,-,-,441361,7713,489202
17/11/20,Goa,-,-,43941,663,46028
17/11/20,Gujarat,-,-,172972,3808,189236
17/11/20,Haryana,-,-,180647,2038,202027
17/11/20,Himachal Pradesh,-,-,22931,450,30156
17/11/20,Jammu and Kashmir,-,-,95824,1597,103009
17/11/20,Jharkhand,-,-,102548,928,106230
17/11/20,Karnataka,-,-,825141,11541,862804
17/11/20,Kerala,-,-,454774,1888,527708
17/11/20,Ladakh,-,-,6456,93,7493
17/11/20,Madhya Pradesh,-,-,172436,3092,184524
17/11/20,Maharashtra,-,-,1618380,46034,1749777
17/11/20,Manipur,-,-,18832,224,22049
17/11/20,Meghalaya,-,-,9672,101,10706
17/11/20,Mizoram,-,-,2915,5,3444
17/11/20,Nagaland,-,-,8959,53,10025
17/11/20,Odisha,-,-,299159,1543,309408
17/11/20,Puducherry,-,-,34827,608,36337
17/11/20,Punjab,-,-,132001,4480,142082
17/11/20,Rajasthan,-,-,207224,2078,227986
17/11/20,Sikkim,-,-,4137,91,4521
17/11/20,Tamil Nadu,-,-,732656,11495,759916
17/11/20,Telengana,-,-,243686,1410,258828
17/11/20,Tripura,-,-,30631,364,32039
17/11/20,Uttarakhand,-,-,63158,1116,68458
17/11/20,Uttar Pradesh,-,-,482854,7393,512850
17/11/20,West Bengal,-,-,398952,7714,434563
18/11/20,Andaman and Nicobar Islands,-,-,4363,61,4574
18/11/20,Andhra Pradesh,-,-,832284,6890,856159
18/11/20,Arunachal Pradesh,-,-,14644,48,15904
18/11/20,Assam,-,-,206401,966,210696
18/11/20,Bihar,-,-,220668,1194,227018
18/11/20,Chandigarh,-,-,14744,252,16022
18/11/20,Chhattisgarh,-,-,192181,2623,213365
18/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3274,2,3297
18/11/20,Delhi,-,-,445782,7812,495598
18/11/20,Goa,-,-,44132,667,46182
18/11/20,Gujarat,-,-,174088,3815,190361
18/11/20,Haryana,-,-,183261,2063,204477
18/11/20,Himachal Pradesh,-,-,23506,462,30740
18/11/20,Jammu and Kashmir,-,-,96392,1604,103581
18/11/20,Jharkhand,-,-,102891,931,106491
18/11/20,Karnataka,-,-,827241,11557,864140
18/11/20,Kerala,-,-,461394,1915,533500
18/11/20,Ladakh,-,-,6539,94,7563
18/11/20,Madhya Pradesh,-,-,173284,3102,185446
18/11/20,Maharashtra,-,-,1623503,46102,1752509
18/11/20,Manipur,-,-,19065,225,22208
18/11/20,Meghalaya,-,-,9955,102,10791
18/11/20,Mizoram,-,-,2972,5,3481
18/11/20,Nagaland,-,-,8997,53,10188
18/11/20,Odisha,-,-,300474,1560,310052
18/11/20,Puducherry,-,-,34958,608,36409
18/11/20,Punjab,-,-,132266,4510,142597
18/11/20,Rajasthan,-,-,209058,2089,230180
18/11/20,Sikkim,-,-,4144,92,4548
18/11/20,Tamil Nadu,-,-,734970,11513,761568
18/11/20,Telengana,-,-,245293,1415,259776
18/11/20,Tripura,-,-,30750,364,32112
18/11/20,Uttarakhand,-,-,63603,1119,68887
18/11/20,Uttar Pradesh,-,-,484692,7412,514270
18/11/20,West Bengal,-,-,403340,7766,438217
19/11/20,Andaman and Nicobar Islands,-,-,4378,61,4593
19/11/20,Andhra Pradesh,-,-,833980,6899,857395
19/11/20,Arunachal Pradesh,-,-,14715,48,15945
19/11/20,Assam,-,-,206611,969,210865
19/11/20,Bihar,-,-,221272,1201,227822
19/11/20,Chandigarh,-,-,14833,253,16167
19/11/20,Chhattisgarh,-,-,193997,2646,215413
19/11/20,Dadra and Nagar Haveli and Daman and Diu,-,-,3274,2,3305
19/11/20,Delhi,-,-,452683,7943,503084
19/11/20,Goa,-,-,44310,670,46344
19/11/20,Gujarat,-,-,175362,3823,191642
19/11/20,Haryana,-,-,185403,2093,207039
19/11/20,Himachal Pradesh,-,-,24025,475,31401
19/11/20,Jammu and Kashmir,-,-,96972,1613,104155
19/11/20,Jharkhand,-,-,103171,934,106742
19/11/20,Karnataka,-,-,829188,11578,865931
19/11/20,Kerala,-,-,468460,1943,539919
19/11/20,Ladakh,-,-,6605,94,7623
19/11/20,Madhya Pradesh,-,-,174202,3115,186655
19/11/20,Maharashtra,-,-,1630111,46202,1757520
19/11/20,Manipur,-,-,19259,231,22318
19/11/20,Meghalaya,-,-,10014,103,10870
19/11/20,Mizoram,-,-,3021,5,3513
19/11/20,Nagaland,-,-,9057,54,10366
19/11/20,Odisha,-,-,301777,1575,310920
19/11/20,Puducherry,-,-,35152,608,36465
19/11/20,Punjab,-,-,132917,4541,143395
19/11/20,Rajasthan,-,-,210779,2101,232358
19/11/20,Sikkim,-,-,4182,95,4577
19/11/20,Tamil Nadu,-,-,737281,11531,763282
